[10/16/2025 12:03:54.931 AM] React+   || User: m_digio             || Channel: #yapper-committee                    || emoji=😭; msg="@Derek [TNR] @Megan [Feeding Head & PR] ..." by kitadan
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alberto $6.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $2.91 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: tay $5.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maria Olds $10.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mario Rodriguez $3.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Elisha Taylor $5.00 on 2025-04-16
[10/16/2025 11:17:20.727 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $3.00 on 2025-04-16
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Isabella Klein $9.70 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Troy Broome $1.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Div Bits $2.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $1.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Aubrey Cunningham $10.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maxwell Preston $5.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Sophia Herrera $6.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Miguel V $5.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $3.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Megan Digiovanni $130.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Pedro Savala $5.00 on 2025-08-27
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Axel Torres $24.25 on 2025-08-22
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: M. Padron $20.00 on 2025-08-26
[10/16/2025 11:17:20.741 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Addison Loera $8.00 on 2025-08-26
[10/16/2025 11:17:20.759 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $5.00 on 2025-08-26
[10/16/2025 11:17:20.839 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kathleen Cantu $1.00 on 2025-08-26
[10/16/2025 11:17:20.848 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $3.00 on 2025-08-26
[10/16/2025 11:17:20.848 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Rob Jimenez $3.00 on 2025-08-26
[10/16/2025 11:17:20.850 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Daniel Brantley $3.00 on 2025-08-26
[10/16/2025 11:17:20.850 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kylie Crook $5.00 on 2025-09-16
[10/16/2025 11:17:20.852 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jenny Nguyen $9.70 on 2025-09-03
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-04-20
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: j s $11.68 on 2025-04-22
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-04-26
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-08-26
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $25.98 on 2025-08-26
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-08-20
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $47.62 on 2025-08-26
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: NNT PETSMART # $32.46 on 2025-08-06
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $74.92 on 2025-07-30
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-11
[10/16/2025 11:17:21.747 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-05-20
[10/16/2025 11:17:21.760 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $72.45 on 2025-05-23
[10/16/2025 11:17:21.760 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-05-26
[10/16/2025 11:17:21.760 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $89.91 on 2025-10-05
[10/16/2025 11:17:21.760 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: DOMINO'S $60.57 on 2025-09-09
[10/16/2025 11:17:21.760 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $20.00 on 2025-09-10
[10/16/2025 11:21:57.616 AM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: Icky girl
[10/16/2025 11:23:38.035 AM] Message  || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || Content: I need a foster to respond asap
[10/16/2025 11:23:38.380 AM] Message  || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || Content: If avo is the only cat they're actually extremely well behaved
[10/16/2025 11:24:23.166 AM] Message  || User: kcreepertux04       || Channel: #yapper-committee                    || Content: aha ha ha ha i am FUCKED, i think my car is totaled chat...
[10/16/2025 11:24:59.936 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: bro 💔
[10/16/2025 11:30:35.627 AM] Action   || Name: gmail_log_scheduler || Trigger: found=1                              || Output: logged=0
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jordin Baylee $5.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Axel Torres $24.25 on 2025-08-22
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $47.62 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: M. Padron $20.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Addison Loera $8.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Amber Thomas $5.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jordin Baylee $5.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Kathleen Cantu $1.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Amber Thomas $3.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Rob Jimenez $3.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Daniel Brantley $3.00 on 2025-08-26
[10/16/2025 11:30:35.661 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Isabella Klein $9.70 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Wix $25.98 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Nelda Hernandez $2.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Troy Broome $1.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Div Bits $2.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jacob Sandoval $1.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Aubrey Cunningham $10.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Maxwell Preston $5.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Derek Fuentes $25.98 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Miguel V $5.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Nelda Hernandez $3.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $130.00 on 2025-08-26
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Pedro Savala $5.00 on 2025-08-27
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: NNT PETSMART # $32.46 on 2025-08-06
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Py Store Here Pantego $54.00 on 2025-08-20
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $74.92 on 2025-07-30
[10/16/2025 11:30:35.677 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[10/16/2025 11:30:35.693 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Cynthia griffith $10.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Caleb Moran $4.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alberto $6.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $2.91 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: tay $5.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maria Olds $10.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mario Rodriguez $3.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Elisha Taylor $5.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $3.00 on 2025-04-16
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Isabella Klein $9.70 on 2025-08-26
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-08-26
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Troy Broome $1.00 on 2025-08-26
[10/16/2025 11:30:38.628 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Div Bits $2.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $1.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Aubrey Cunningham $10.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maxwell Preston $5.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Sophia Herrera $6.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Miguel V $5.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $3.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Megan Digiovanni $130.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Pedro Savala $5.00 on 2025-08-27
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Axel Torres $24.25 on 2025-08-22
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: M. Padron $20.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Addison Loera $8.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $5.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kathleen Cantu $1.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $3.00 on 2025-08-26
[10/16/2025 11:30:38.644 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Rob Jimenez $3.00 on 2025-08-26
[10/16/2025 11:30:38.660 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Daniel Brantley $3.00 on 2025-08-26
[10/16/2025 11:30:38.660 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kylie Crook $5.00 on 2025-09-16
[10/16/2025 11:30:38.660 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jenny Nguyen $9.70 on 2025-09-03
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-04-20
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: j s $11.68 on 2025-04-22
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-04-26
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-08-26
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $25.98 on 2025-08-26
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-08-20
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $47.62 on 2025-08-26
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: NNT PETSMART # $32.46 on 2025-08-06
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $74.92 on 2025-07-30
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-11
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-05-20
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $72.45 on 2025-05-23
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-05-26
[10/16/2025 11:30:39.659 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $89.91 on 2025-10-05
[10/16/2025 11:30:39.675 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: DOMINO'S $60.57 on 2025-09-09
[10/16/2025 11:30:39.675 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $20.00 on 2025-09-10
[10/16/2025 11:31:13.076 AM] Message  || User: kcreepertux04       || Channel: #yapper-committee                    || Content: which would mean i have $0 and no car because all the funds from the...
[10/16/2025 11:34:12.232 AM] Message  || User: the.lemonade.stand  || Channel: #purrley-pawsitive-pussy-pals        || Content: is there white out in the english lounge
[10/16/2025 11:35:22.945 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: i have liquid or tape ?
[10/16/2025 11:36:09.332 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: sorry i meant to ask if youre needing the liquid or tape, i have the...
[10/16/2025 11:39:22.645 AM] Message  || User: the.lemonade.stand  || Channel: #purrley-pawsitive-pussy-pals        || Content: either one works!
[10/16/2025 11:39:28.790 AM] Message  || User: the.lemonade.stand  || Channel: #purrley-pawsitive-pussy-pals        || Content: i can swing by in 5 min
[10/16/2025 11:40:45.930 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: insurance?
[10/16/2025 11:42:35.345 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg=1428411309287801002
[10/16/2025 11:42:35.615 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg=1428411309287801002
[10/16/2025 11:42:54.193 AM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: KITTYYYDYWHAHAHSH
[10/16/2025 11:43:14.858 AM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg="i can swing by in 5 min" by the.lemonade.stand
[10/16/2025 11:43:28.352 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: i believe thats what he means
[10/16/2025 11:43:58.055 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: aurr
[10/16/2025 11:43:59.429 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: when u lease ur car and it ends up totaled ur payout goes to the lie...
[10/16/2025 11:44:18.178 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: itz fucked
[10/16/2025 11:48:28.529 AM] React+   || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg=1428411309287801002
[10/16/2025 11:48:30.253 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=😭; msg="fatass went to go bother the army career..." by not_d3fault_1420
[10/16/2025 11:50:04.705 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=😭; msg="bro was so fun he flopped into the grass..." by slayc127
[10/16/2025 11:50:10.797 AM] React-   || User: unknown             || Channel: #pictures-of-the-cats                || emoji=😭; msg="bro was so fun he flopped into the grass..." by slayc127
[10/16/2025 11:50:13.065 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=❤️; msg="bro was so fun he flopped into the grass..." by slayc127
[10/16/2025 11:52:05.212 AM] React+   || User: izzyballz           || Channel: #yapper-committee                    || emoji=😭; msg="when u lease ur car and it ends up total..." by slayc127
[10/16/2025 11:52:05.906 AM] React-   || User: unknown             || Channel: #yapper-committee                    || emoji=😭; msg="when u lease ur car and it ends up total..." by slayc127
[10/16/2025 11:53:01.271 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: oh ok so you’re paying for the car and insurance but you don’t get t...
[10/16/2025 11:54:51.911 AM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: YOU GUYS AREN’T GOING TO BELIEVE IT THIS IS CIPACTLI. WHO I LITERALL...
[10/16/2025 11:55:08.002 AM] Message  || User: melennui            || Channel: #pet-pictures                        || Content: (no text; attachments=1)
[10/16/2025 11:55:09.561 AM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: SHE ABANDONED HER KIDS FOR THIS ONE
[10/16/2025 11:55:12.361 AM] Message  || User: melennui            || Channel: #pet-pictures                        || Content: ~12 year old man
[10/16/2025 11:55:28.832 AM] Message  || User: melennui            || Channel: #pet-pictures                        || Content: i heard him jingling
[10/16/2025 11:55:31.228 AM] Message  || User: m_digio             || Channel: #pet-pictures                        || Content: HES SO CUTE
[10/16/2025 11:56:59.953 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: looking at this way, if he didnt pay for coverage hed have to pay th...
[10/16/2025 11:57:04.854 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: this is why i dont want a car thi
[10/16/2025 11:57:14.752 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: i think insurance is generally stupid
[10/16/2025 11:57:22.665 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: Car insurance specifically
[10/16/2025 11:57:33.912 AM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=😭; msg="YOU GUYS AREN’T GOING TO BELIEVE IT THIS..." by simplyshadow171295
[10/16/2025 11:57:36.313 AM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=😭; msg="SHE ABANDONED HER KIDS FOR THIS ONE" by simplyshadow171295
[10/16/2025 11:57:40.865 AM] Message  || User: bubblebee5866       || Channel: #pictures-of-the-cats                || Content: picking favorites 😔
[10/16/2025 11:58:27.429 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: i should know this i have a car
[10/16/2025 11:58:42.124 AM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: a non paid off car with insurance i really should know this
[10/16/2025 11:58:44.887 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: what laws surrounding this seem to forget (because insurance is heav...
[10/16/2025 11:59:13.412 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: u should!!!!!!!!!! ive been studying this for the inevitability of m...
[10/16/2025 11:59:47.326 AM] React+   || User: bubblebee5866       || Channel: #pet-pictures                        || emoji=🩷; msg=1428426046218440734
[10/16/2025 11:59:48.657 AM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: a brick fell off someones truck and thru the front end of my moms ca...
[10/16/2025 12:00:04.800 PM] Message  || User: bubblebee5866       || Channel: #pet-pictures                        || Content: just a baby
[10/16/2025 12:01:06.222 PM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: also check what coverages u have and what is excluded. if u let othe...
[10/16/2025 12:01:35.998 PM] React+   || User: kitadan             || Channel: #pictures-of-the-cats                || emoji=😭; msg="YOU GUYS AREN’T GOING TO BELIEVE IT THIS..." by simplyshadow171295
[10/16/2025 12:01:36.613 PM] React+   || User: kitadan             || Channel: #pictures-of-the-cats                || emoji=😭; msg="SHE ABANDONED HER KIDS FOR THIS ONE" by simplyshadow171295
[10/16/2025 12:01:40.646 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: i’m going to SCREAM (in the first picture she’s the rightmost one)
[10/16/2025 12:01:41.323 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=2
[10/16/2025 12:02:38.899 PM] React+   || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg="KITTYYYDYWHAHAHSH" by nostalgicsapphic
[10/16/2025 12:03:50.230 PM] React+   || User: kitadan             || Channel: #pet-pictures                        || emoji=🩷; msg=1428426046218440734
[10/16/2025 12:06:07.026 PM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: i think no i think the ones covered are me my mom and my dad
[10/16/2025 12:06:17.020 PM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: could be lying though
[10/16/2025 12:06:42.877 PM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: i’m gonna find this out later i really need to stop letting my dad s...
[10/16/2025 12:06:55.016 PM] React+   || User: slayc127            || Channel: #yapper-committee                    || emoji=❤️; msg="i think no i think the ones covered are ..." by izzyballz
[10/16/2025 12:07:01.404 PM] Message  || User: kcreepertux04       || Channel: #yapper-committee                    || Content: yeah and i don’t have gap insurance either so
[10/16/2025 12:07:09.309 PM] React+   || User: mammi0174_60600     || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/16/2025 12:07:09.632 PM] React+   || User: mammi0174_60600     || Channel: #new-arrivals                        || emoji=💙; msg=1427854620197392435
