[10/15/2025 12:03:26.662 AM] React+   || User: kitadan             || Channel: #feeding-team                        || emoji=❤️; msg="Ok so funky update on this.
[10/15/2025 11:49:11.410 AM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: Fr
[10/15/2025 11:49:11.726 AM] Edit     || User: ludavis             || Channel: #memes                               || https://vxtwitter.com/HumansNoContext/status/1978238163467268547?t=j7kXUEckBm...
[10/15/2025 11:49:13.581 AM] Message  || User: kcreepertux04       || Channel: #yapper-committee                    || Content: i HOPE
[10/15/2025 11:49:26.864 AM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: Maybe the 3 hrs of sleep wasn’t all it seemed like it’d be
[10/15/2025 11:52:59.278 AM] Message  || User: pancakemixteamdj    || Channel: #yapper-committee                    || Content: https://tenor.com/view/aww-hell-nahh-aww-hell-aww-hell-nahh-gif-9659...
[10/15/2025 11:53:50.821 AM] Message  || User: kcreepertux04       || Channel: #yapper-committee                    || Content: i was just tryna go home with my mcdonalds
[10/15/2025 12:00:47.129 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=‼️; msg="why am i anxious i say as i drink an ene..." by m_digio
[10/15/2025 12:00:56.788 PM] Message  || User: cici4f3             || Channel: #feeding-team                        || Content: oooo which one are you getting
[10/15/2025 12:03:53.850 PM] Message  || User: spitonme            || Channel: #external-promotions                 || Content: does anyone have a referral link for wealthfront hysa ? i dont want ...
[10/15/2025 12:04:19.784 PM] React+   || User: simplyshadow171295  || Channel: #yapper-committee                    || emoji=❤️; msg="Call spoofing" by austinbaustinb
[10/15/2025 12:07:08.352 PM] Message  || User: izzyballz           || Channel: #feeding-team                        || Content: septum ✌️
[10/15/2025 12:07:36.432 PM] React+   || User: izzyballz           || Channel: #yapper-committee                    || emoji=❤️; msg="that’s not concerning at all" by kcreepertux04
[10/15/2025 12:19:55.489 PM] Message  || User: yaeji               || Channel: #yapper-committee                    || Content: https://tenor.com/view/breaking-bad-hank-schrader-salamanca-twins-ki...
[10/15/2025 12:19:56.431 PM] Edit     || User: yaeji               || Channel: #yapper-committee                    || https://tenor.com/view/breaking-bad-hank-schrader-salamanca-twins-kitty-bobo-...
[10/15/2025 12:21:19.313 PM] Message  || User: spitonme            || Channel: #bot-spam                            || Content: im scared
[10/15/2025 12:25:23.183 PM] React+   || User: spitonme            || Channel: #external-promotions                 || emoji=🐙; msg="On Saturday October 18, a No Kings prote..." by kitadan
[10/15/2025 12:25:52.089 PM] Message  || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || Content: hey my dad did what he does best and gaslit sienna into eating solid...
[10/15/2025 12:26:44.884 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="hey my dad did what he does best and gas..." by a1darek
[10/15/2025 12:28:43.848 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="hey my dad did what he does best and gas..." by a1darek
[10/15/2025 12:29:20.030 PM] React+   || User: kitadan             || Channel: #feeding-team                        || emoji=❤️; msg="septum ✌️" by izzyballz
[10/15/2025 12:29:53.433 PM] Message  || User: .bettercalljack     || Channel: #yapper-committee                    || Content: https://tenor.com/view/face-change-reaction-gif-26159977
[10/15/2025 12:32:53.221 PM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: Cat burrito so he can take his meds
[10/15/2025 12:33:10.760 PM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: He is not happy
[10/15/2025 12:33:36.828 PM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: The harness makes him forget how to walk so he’s just kinda dealin
[10/15/2025 12:35:17.296 PM] Message  || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || Content: Why does he look like that 😭
[10/15/2025 12:36:23.626 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="He is not happy" by austinbaustinb
[10/15/2025 12:36:26.388 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="Cat burrito so he can take his meds" by austinbaustinb
[10/15/2025 12:36:31.880 PM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: HES SOOOO DHSHWHSHSH
[10/15/2025 12:38:09.983 PM] React+   || User: _rambone_           || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="He is not happy" by austinbaustinb
[10/15/2025 12:38:12.312 PM] React+   || User: _rambone_           || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="Cat burrito so he can take his meds" by austinbaustinb
[10/15/2025 12:39:09.605 PM] React+   || User: _rambone_           || Channel: #executive-board                     || emoji=😆; msg="Hmm those look like sienna, man i wonder..." by m_digio
[10/15/2025 12:40:35.388 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="He is not happy" by austinbaustinb
[10/15/2025 12:40:40.289 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: he is so pissed
[10/15/2025 12:40:46.210 PM] Edit     || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || He is not happy -> He is not happy
[10/15/2025 12:40:46.257 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: (no text; attachments=0)
[10/15/2025 12:40:50.275 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg=1428075141505614024
[10/15/2025 12:44:31.901 PM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: rightttt i looked insane tho i didnt realize there were 4 ppl in a g...
[10/15/2025 12:45:47.626 PM] React+   || User: moineau_l.oiseau    || Channel: #pictures-of-the-cats                || emoji=❤️; msg="meowing at a cat and it meowing back is ..." by not_d3fault_1420
[10/15/2025 12:47:06.724 PM] React+   || User: moineau_l.oiseau    || Channel: #pictures-of-the-cats                || emoji=❤️; msg="Alternate idea her name is Roosevelt but..." by adeyumii
[10/15/2025 12:47:19.707 PM] React+   || User: moineau_l.oiseau    || Channel: #pictures-of-the-cats                || emoji=🔥; msg="threw out the can of wet food" by not_d3fault_1420
[10/15/2025 12:47:42.556 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="Cat burrito so he can take his meds" by austinbaustinb
[10/15/2025 12:48:08.808 PM] React+   || User: moineau_l.oiseau    || Channel: #executive-board                     || emoji=😆; msg="Hmm those look like sienna, man i wonder..." by m_digio
[10/15/2025 12:48:52.651 PM] Message  || User: moineau_l.oiseau    || Channel: #executive-board                     || Content: She sent me those pictures this morning, could Sienna have a sibling?
[10/15/2025 12:49:18.494 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=‼️; msg="why am i anxious i say as i drink an ene..." by m_digio
[10/15/2025 12:49:30.295 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="hey my dad did what he does best and gas..." by a1darek
[10/15/2025 12:49:37.530 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="Cat burrito so he can take his meds" by austinbaustinb
[10/15/2025 12:49:41.833 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="He is not happy" by austinbaustinb
[10/15/2025 12:49:59.676 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=✈️; msg="He is not happy" by austinbaustinb
[10/15/2025 12:50:10.035 PM] React+   || User: moineau_l.oiseau    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg=1428075141505614024
[10/15/2025 12:52:02.667 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: lets bring this one back
[10/15/2025 12:53:31.215 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: austin can i make this pic an emote
[10/15/2025 12:54:02.514 PM] Message  || User: austinbaustinb      || Channel: #purrley-pawsitive-pussy-pals        || Content: Of course
[10/15/2025 12:55:03.381 PM] Message  || User: slayc127            || Channel: #new-arrivals                        || Content: <:emoji_84:1428078734954729589>
[10/15/2025 12:55:34.172 PM] Message  || User: slayc127            || Channel: #yapper-committee                    || Content: <:notalkme:1428078734954729589>
[10/15/2025 12:56:07.632 PM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: <:notalkme:1428078734954729589>
[10/15/2025 12:58:24.797 PM] Message  || User: austinbaustinb      || Channel: #yapper-committee                    || Content: (no text; attachments=1)
[10/15/2025 12:58:59.228 PM] React+   || User: austinbaustinb      || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/15/2025 12:59:34.890 PM] Message  || User: slayc127            || Channel: #announcements                       || Content: @​everyone we will be closing the donation form for halloween party ...
[10/15/2025 12:59:46.432 PM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: Puppy i get to meet this weekend
[10/15/2025 01:00:59.551 PM] Message  || User: kukieari            || Channel: #yapper-committee                    || Content: meow
[10/15/2025 01:00:59.896 PM] Action   || Name: handle_misc         || Trigger: trigger=meow                         || Output: meeeoowww
[10/15/2025 01:01:47.564 PM] Message  || User: a1darek             || Channel: #executive-board                     || Content: Definitely
[10/15/2025 01:02:00.863 PM] Message  || User: a1darek             || Channel: #executive-board                     || Content: Barbie usually has big litters
[10/15/2025 01:02:17.264 PM] React+   || User: a1darek             || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg="Puppy i get to meet this weekend" by m_digio
[10/15/2025 01:03:49.444 PM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: GAH
[10/15/2025 01:04:00.001 PM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: ur gonna steal that thing right.
[10/15/2025 01:04:05.035 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: i want to steal that thing
[10/15/2025 01:04:09.764 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: we can have a ccc dog
[10/15/2025 01:04:14.395 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=‼️; msg="we can have a ccc dog" by slayc127
[10/15/2025 01:05:48.880 PM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: im bringing brownies so im gonna do the distract trick and then run ...
[10/15/2025 01:08:24.126 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="im bringing brownies so im gonna do the ..." by m_digio
[10/15/2025 01:08:29.764 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="im bringing brownies so im gonna do the ..." by m_digio
[10/15/2025 01:08:47.873 PM] Message  || User: pancakemixteamdj    || Channel: #itty-bitty-kitty-commitee           || Content: @kazius [membership+fundraising] which one , the 96 or 192
[10/15/2025 01:10:44.810 PM] Leave    || User: lunlun_bon (3343... || Guild: Campus Cat Coalition                  
[10/15/2025 01:11:36.253 PM] Message  || User: kitadan             || Channel: #pictures-of-the-cats                || Content: Noir is back at Zen which means she has had her litter.
[10/15/2025 01:11:36.882 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[10/15/2025 01:11:45.494 PM] Message  || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || Content: 192
[10/15/2025 01:11:52.783 PM] Message  || User: kitadan             || Channel: #feeding-team                        || Content: Zen fed.
[10/15/2025 01:11:52.783 PM] Intent   || feed_update               ||                                               || station=Mary Kay and Zen; dates=['2025-10-15']
[10/15/2025 01:11:54.824 PM] Action   || Name: sheet_mark          || Trigger: station=Mary Kay and Zen date=202... || Output: ok
[10/15/2025 01:11:54.827 PM] Action   || Name: feed_update         || Trigger: station=Mary Kay and Zen; dates=2... || Output: ok
[10/15/2025 01:11:57.090 PM] Message  || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || Content: whatever we dont end up using we can reserve for bake sales or wtv i...
[10/15/2025 01:12:04.664 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=❤️; msg="Noir is back at Zen which means she has ..." by kitadan
[10/15/2025 01:12:08.927 PM] Message  || User: pancakemixteamdj    || Channel: #itty-bitty-kitty-commitee           || Content: Also for the scotch tape , are they small little roles
[10/15/2025 01:12:22.316 PM] Message  || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || Content: ya
[10/15/2025 01:12:23.195 PM] Edit     || User: pancakemixteamdj    || Channel: #itty-bitty-kitty-commitee           || Also for the scotch tape , are they small little roles -> Also for the scotch...
[10/15/2025 01:12:30.732 PM] Message  || User: void_now            || Channel: #yapper-committee                    || Content: I’m sobbing why does he look that way 😭
[10/15/2025 01:12:31.780 PM] Message  || User: pancakemixteamdj    || Channel: #itty-bitty-kitty-commitee           || Content: (no text; attachments=1)
[10/15/2025 01:12:47.474 PM] Message  || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || Content: works!
[10/15/2025 01:15:20.019 PM] React+   || User: simplyshadow171295  || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/15/2025 01:15:37.603 PM] React+   || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || emoji=❤️; msg="Noir is back at Zen which means she has ..." by kitadan
[10/15/2025 01:16:09.635 PM] Message  || User: slayc127            || Channel: #executive-board                     || Content: will send this over in spending log just to track, im keeping the $2...
[10/15/2025 01:17:05.532 PM] Message  || User: slayc127            || Channel: #executive-board                     || Content: will send over the receipts to spending log*
[10/15/2025 01:19:37.282 PM] Message  || User: pancakemixteamdj    || Channel: #itty-bitty-kitty-commitee           || Content: Okay the price tag lied , shit was not a 1 but 5
[10/15/2025 01:19:58.028 PM] React+   || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || emoji=😭; msg="Okay the price tag lied , shit was not a..." by pancakemixteamdj
[10/15/2025 01:21:48.632 PM] Message  || User: .bettercalljack     || Channel: #itty-bitty-kitty-commitee           || Content: Wth
[10/15/2025 01:21:49.852 PM] React+   || User: .bettercalljack     || Channel: #itty-bitty-kitty-commitee           || emoji=😭; msg="Okay the price tag lied , shit was not a..." by pancakemixteamdj
[10/15/2025 01:22:03.043 PM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg="Noir is back at Zen which means she has ..." by kitadan
[10/15/2025 01:25:10.187 PM] Message  || User: ludavis             || Channel: #itty-bitty-kitty-commitee           || Content: Aint no way anything is a dollar anymore
[10/15/2025 01:48:46.802 PM] React+   || User: ludavis             || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/15/2025 01:50:05.909 PM] Message  || User: shynebwoy           || Channel: #pet-pictures                        || Content: (no text; attachments=1)
[10/15/2025 01:50:06.216 PM] Message  || User: austinbaustinb      || Channel: #yapper-committee                    || Content: He had to take his ear medicine
[10/15/2025 01:52:42.168 PM] React+   || User: slayc127            || Channel: #pet-pictures                        || emoji=😭; msg=1428092587599728750
[10/15/2025 01:52:47.980 PM] Message  || User: slayc127            || Channel: #pet-pictures                        || Content: lethal side eye
[10/15/2025 01:57:58.864 PM] React+   || User: jasminewills0224    || Channel: #rules                               || emoji=<:catthumbsup:931115163317329920>; msg="• No racist or homophobic langu...
[10/15/2025 01:57:58.985 PM] Roles    || User: jasminewills0224    || Guild: Campus Cat Coalition                   || added=['acknowledged rules']; removed=[]
[10/15/2025 01:59:12.607 PM] Message  || User: jasminewills0224    || Channel: #external-promotions                 || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 01:59:14.129 PM] Action   || Name: spam_detect_debug   || Trigger: user=1427953746264195163; ch=7233... || Output: score=6; contact=phone; regex=first\s*come\s*first\s*serve; fuzzy=2
[10/15/2025 01:59:14.321 PM] Delete   || User: jasminewills0224    || Channel: #external-promotions                 || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 01:59:14.326 PM] Spam     || User: jasminewills0224    || Channel: #external-promotions                 || decision=deleted; reason=rules
[10/15/2025 01:59:43.290 PM] Message  || User: jasminewills0224    || Channel: #external-promotions                 || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 01:59:43.336 PM] Action   || Name: spam_detect_debug   || Trigger: user=1427953746264195163; ch=7233... || Output: score=6; contact=phone; regex=first\s*come\s*first\s*serve; fuzzy=2
[10/15/2025 01:59:43.528 PM] Spam     || User: jasminewills0224    || Channel: #external-promotions                 || decision=deleted; reason=rules
[10/15/2025 01:59:43.528 PM] Delete   || User: jasminewills0224    || Channel: #external-promotions                 || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 02:03:27.212 PM] Message  || User: petrichor           || Channel: #pet-pictures                        || Content: (no text; attachments=1)
[10/15/2025 02:07:15.994 PM] React+   || User: .bettercalljack     || Channel: #external-promotions                 || emoji=🐙; msg="On Saturday October 18, a No Kings prote..." by kitadan
[10/15/2025 02:07:54.812 PM] Message  || User: .s3j                || Channel: #yapper-committee                    || Content: He was so angry
[10/15/2025 02:10:27.368 PM] Message  || User: archavian_empire    || Channel: #yapper-committee                    || Content: Airplane ears
[10/15/2025 02:10:53.667 PM] Message  || User: yaeji               || Channel: #yapper-committee                    || Content: aerodynamics
[10/15/2025 02:12:01.773 PM] React+   || User: m_digio             || Channel: #pet-pictures                        || emoji=❤️; msg=1428095948369952941
[10/15/2025 02:12:04.252 PM] React+   || User: m_digio             || Channel: #pet-pictures                        || emoji=😭; msg=1428092587599728750
[10/15/2025 02:16:36.013 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: fuckass hoe
[10/15/2025 02:17:53.594 PM] Leave    || User: lexie195 (128281... || Guild: Campus Cat Coalition                  
[10/15/2025 02:18:01.284 PM] React+   || User: void_now            || Channel: #yapper-committee                    || emoji=‼️; msg="He had to take his ear medicine" by austinbaustinb
[10/15/2025 02:18:51.950 PM] Message  || User: celeryiscelery      || Channel: #purrley-pawsitive-pussy-pals        || Content: football team is slowly invading the lounge one person at a time
[10/15/2025 02:19:02.311 PM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: Run
[10/15/2025 02:19:11.225 PM] Message  || User: celeryiscelery      || Channel: #purrley-pawsitive-pussy-pals        || Content: there is no sacred place on this fucking campus
[10/15/2025 02:19:30.148 PM] React+   || User: void_now            || Channel: #pictures-of-the-cats                || emoji=😭; msg="fuckass hoe" by adeyumii
[10/15/2025 02:19:32.880 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="football team is slowly invading the lou..." by celeryiscelery
[10/15/2025 02:19:35.818 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: kulling them.
[10/15/2025 02:19:58.494 PM] React+   || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || emoji=😭; msg="fuckass hoe" by adeyumii
[10/15/2025 02:20:09.383 PM] React+   || User: simplyshadow171295  || Channel: #itty-bitty-kitty-commitee           || emoji=😭; msg="Okay the price tag lied , shit was not a..." by pancakemixteamdj
[10/15/2025 02:20:19.367 PM] React+   || User: austinbaustinb      || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:20:35.032 PM] Message  || User: celeryiscelery      || Channel: #purrley-pawsitive-pussy-pals        || Content: whoever is dropping the location is gonna get ran over (pretty sure ...
[10/15/2025 02:20:46.298 PM] React+   || User: celeryiscelery      || Channel: #executive-board                     || emoji=<:gaga:1413361490634870969>; msg="will send this over in spending log j...
[10/15/2025 02:20:49.480 PM] React+   || User: celeryiscelery      || Channel: #executive-board                     || emoji=<:gaga:1413361490634870969>; msg="will send over the receipts to spendi...
[10/15/2025 02:20:58.213 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: Killing him.
[10/15/2025 02:21:00.176 PM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: jesus christ
[10/15/2025 02:21:06.071 PM] React+   || User: bixzu               || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/15/2025 02:21:39.882 PM] Message  || User: celeryiscelery      || Channel: #purrley-pawsitive-pussy-pals        || Content: (sorry for deleting the gif in spending log, trying to keep that cha...
[10/15/2025 02:22:30.275 PM] React+   || User: adeyumii            || Channel: #new-arrivals                        || emoji=<:notalkme:1428078734954729589>; msg="<:emoji_84:1428078734954729589>" ...
[10/15/2025 02:23:40.701 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg="(sorry for deleting the gif in spending ..." by celeryiscelery
[10/15/2025 02:25:48.795 PM] Message  || User: celeryiscelery      || Channel: #executive-board                     || Content: @Jacob [Fundraising Officer] when you get a chance could you please ...
[10/15/2025 02:25:59.997 PM] Message  || User: _rambone_           || Channel: #executive-board                     || Content: got it
[10/15/2025 02:28:17.508 PM] Message  || User: jasminewills0224    || Channel: #pet-pictures                        || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 02:28:17.555 PM] Action   || Name: spam_detect_debug   || Trigger: user=1427953746264195163; ch=5584... || Output: score=6; contact=phone; regex=first\s*come\s*first\s*serve; fuzzy=2
[10/15/2025 02:28:17.732 PM] Spam     || User: jasminewills0224    || Channel: #pet-pictures                        || decision=kept; reason=rules
[10/15/2025 02:28:47.564 PM] Message  || User: not_d3fault_1420    || Channel: #pet-pictures                        || Content: lmao least obvious scam
[10/15/2025 02:29:08.835 PM] Message  || User: mochenoch           || Channel: #pet-pictures                        || Content: OH OFFICERSSSS
[10/15/2025 02:29:14.938 PM] Message  || User: mochenoch           || Channel: #pet-pictures                        || Content: https://tenor.com/view/angai313-lebron-james-hit-in-face-basketball-...
[10/15/2025 02:29:17.116 PM] Leave    || User: jasminewills0224... || Guild: Campus Cat Coalition                  
[10/15/2025 02:29:18.161 PM] Delete   || User: jasminewills0224    || Channel: #pet-pictures                        || Content: I’m giving out my MacBook Air 2020 &** for free, it's in perfect hea...
[10/15/2025 02:29:19.956 PM] Message  || User: izzyballz           || Channel: #yapper-committee                    || Content: got my septum 😛
[10/15/2025 02:29:23.832 PM] Message  || User: slayc127            || Channel: #pet-pictures                        || Content: hehe
[10/15/2025 02:29:28.588 PM] React+   || User: slayc127            || Channel: #yapper-committee                    || emoji=❤️; msg="got my septum 😛" by izzyballz
[10/15/2025 02:30:23.616 PM] Message  || User: izzyballz           || Channel: #feeding-team                        || Content: if didn’t get a chance to get them yet i can go i have time
[10/15/2025 02:30:44.408 PM] React+   || User: celeryiscelery      || Channel: #executive-board                     || emoji=<:gaga:1413361490634870969>; msg="got it" by _rambone_
[10/15/2025 02:33:20.784 PM] Message  || User: celeryiscelery      || Channel: #executive-board                     || Content: regarding fosters, i have yet to text any but i've just begun review...
[10/15/2025 02:33:53.456 PM] Message  || User: izzyballz           || Channel: #feeding-team                        || Content: actually no i don’t i just lied i have to stop by walmart sorry 💔
[10/15/2025 02:33:56.453 PM] React+   || User: .bettercalljack     || Channel: #yapper-committee                    || emoji=❤️; msg="got my septum 😛" by izzyballz
[10/15/2025 02:39:22.496 PM] React+   || User: .s3j                || Channel: #yapper-committee                    || emoji=❤️; msg="got my septum 😛" by izzyballz
[10/15/2025 02:39:40.135 PM] Message  || User: .s3j                || Channel: #yapper-committee                    || Content: An angel has gained their wings
[10/15/2025 02:40:56.216 PM] Message  || User: _rambone_           || Channel: #executive-board                     || Content: email has been responded to
[10/15/2025 02:43:32.889 PM] React+   || User: austinbaustinb      || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:43:37.635 PM] React+   || User: celeryiscelery      || Channel: #executive-board                     || emoji=<:gaga:1413361490634870969>; msg="email has been responded to" by _ramb...
[10/15/2025 02:44:06.445 PM] Message  || User: austinbaustinb      || Channel: #logging                             || Content: Can someone ban them
[10/15/2025 02:44:52.986 PM] React-   || User: unknown             || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:45:32.170 PM] React+   || User: austinbaustinb      || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:45:35.403 PM] React-   || User: unknown             || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:45:37.927 PM] React-   || User: unknown             || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:45:38.651 PM] React+   || User: austinbaustinb      || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:45:39.730 PM] React+   || User: austinbaustinb      || Channel: #logging                             || emoji=❌; msg="Spam Message Detected
User: @jasminewill..." by Tom Cat
[10/15/2025 02:53:00.000 PM] React+   || User: kitadan             || Channel: #pictures-of-the-cats                || emoji=😭; msg="fuckass hoe" by adeyumii
[10/15/2025 02:53:08.328 PM] React+   || User: kitadan             || Channel: #yapper-committee                    || emoji=❤️; msg="got my septum 😛" by izzyballz
[10/15/2025 02:53:22.381 PM] React+   || User: kitadan             || Channel: #pet-pictures                        || emoji=❤️; msg=1428095948369952941
[10/15/2025 02:54:41.279 PM] Message  || User: _rambone_           || Channel: #purrley-pawsitive-pussy-pals        || Content: do y'all fw my thumbnail
[10/15/2025 02:55:11.861 PM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: yes !
[10/15/2025 03:04:16.197 PM] Message  || User: kukieari            || Channel: #yapper-committee                    || Content: yall my bus deiver is ZOOMING
[10/15/2025 03:16:19.235 PM] React+   || User: vasyline            || Channel: #itty-bitty-kitty-commitee           || emoji=😭; msg="Okay the price tag lied , shit was not a..." by pancakemixteamdj
[10/15/2025 03:16:59.278 PM] React+   || User: vasyline            || Channel: #pictures-of-the-cats                || emoji=❤️; msg="Noir is back at Zen which means she has ..." by kitadan
[10/15/2025 03:17:02.300 PM] React+   || User: vasyline            || Channel: #pictures-of-the-cats                || emoji=😭; msg="fuckass hoe" by adeyumii
[10/15/2025 03:17:16.506 PM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="do y'all fw my thumbnail" by _rambone_
[10/15/2025 03:30:26.032 PM] Online   || User: Tom Cat#8337        || Guilds: 2                                    
[10/15/2025 03:30:27.547 PM] Health   || Component: image_tab      || Status: ok                                    || channel_id=551084964318543904 tab=TCBPicsInput
[10/15/2025 03:30:27.922 PM] Health   || Component: image_tab      || Status: ok                                    || channel_id=639882573199441930 tab=TCBPicsInput
[10/15/2025 03:30:28.283 PM] Health   || Component: image_tab      || Status: ok                                    || channel_id=1341696618688286720 tab=TCBPicsInput
[10/15/2025 03:30:28.675 PM] Health   || Component: image_tab      || Status: ok                                    || channel_id=1344745306620694558 tab=TCBVetBillInput
[10/15/2025 03:30:28.851 PM] Health   || Component: feeding_tab    || Status: ok                                   
[10/15/2025 03:32:17.861 PM] Message  || User: reyesthighs         || Channel: #feeding-team                        || Content: I believe so.
[10/15/2025 03:32:37.221 PM] Message  || User: reyesthighs         || Channel: #feeding-team                        || Content: It matches what was in his container. Box was locked when I arrived,...
