Discord URL,Timestamp,Author ID,Channel,Guild ID,Message ID,Serial Number,Box Coordinates,Box Cat IDs,Label Author,Comments
https://cdn.discordapp.com/attachments/551084964318543904/1366519243595579422/PXL_20250428_205423769.jpg?ex=68113db8&is=680fec38&hm=e6e0a8436887f22b89d88a538cd4a435d54a621de575574da77dfdc72c73aa30&,2025-04-28T20:59:36.626Z,342386549532524544,551084964318543904,551082419768393729,1366519244656742491,sn2731,0.451720 0.472346 0.664462 0.398562,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366519244371656704/PXL_20250428_205846270.jpg?ex=68113db8&is=680fec38&hm=df2037f5859a44bf815c5e3e0e2993f41a1cecb2088a4219d6ce54e738feec47&,2025-04-28T20:59:36.626Z,342386549532524544,551084964318543904,551082419768393729,1366519244656742491,sn2732,0.495811 0.624008 0.962522 0.573413,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366522242074280038/PXL_20250428_211054263.jpg?ex=68114083&is=680fef03&hm=5aced2557f81d5d91daadff471ebf4bf12ab71db5abf6036010b4a182300fce4&,2025-04-28T21:11:31.326Z,342386549532524544,551084964318543904,551082419768393729,1366522242326073444,sn2733,0.413360 0.430184 0.826720 0.332093,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366523973973577798/PXL_20250428_211511293.PORTRAIT.jpg?ex=68114220&is=680ff0a0&hm=319dd258f3d466089ff360cca028493de08221988183904fe4d6b459f05d5298&,2025-04-28T21:18:24.241Z,342386549532524544,551084964318543904,551082419768393729,1366523974216843466,sn2734,0.500000 0.500000 1.000000 1.000000,Twix,tomcat-identify,
https://cdn.discordapp.com/attachments/551084964318543904/1366531538455363685/PXL_20250428_212501919.jpg?ex=6811492b&is=680ff7ab&hm=e0a319701aed6e442c470138b61bf3e27050619a8d374ee9b825425cff710a5e&,2025-04-28T21:48:28.021Z,342386549532524544,551084964318543904,551082419768393729,1366531539818778706,sn2735,0.486772 0.361235 0.268959 0.199653|0.468474 0.021081 0.066578 0.042163,Eraser|Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366531539017662464/PXL_20250428_212525406.jpg?ex=6811492b&is=680ff7ab&hm=a336646869afb27770c3af0a0fbbbb1e61ddec68b1f98454b3f7f97a42b22018&,2025-04-28T21:48:28.021Z,342386549532524544,551084964318543904,551082419768393729,1366531539818778706,sn2736,0.423060 0.447917 0.261464 0.223710|0.421296 0.053571 0.078042 0.043155,Eraser|Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366531539629903923/PXL_20250428_212458823.jpg?ex=6811492b&is=680ff7ab&hm=599b9c1ebd5dab7e171d61ab83a5561d4bb5a8e51875be25e6562796b6c58e04&,2025-04-28T21:48:28.021Z,342386549532524544,551084964318543904,551082419768393729,1366531539818778706,sn2737,0.534612 0.434152 0.287037 0.153522|0.465608 0.099702 0.074956 0.050595,Eraser|Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366534076462534809/PXL_20250428_212859523.jpg?ex=68114b88&is=680ffa08&hm=0b57e16f202b4bebbb0ff05f0548ffae83db87383552f73f50bf3e1c92404a9a&,2025-04-28T21:58:32.932Z,342386549532524544,551084964318543904,551082419768393729,1366534076999270492,sn2738,0.637164 0.442105 0.330862 0.484211|0.322521 0.493780 0.333642 0.411483,Eraser|Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366534076764262581/PXL_20250428_212902790.jpg?ex=68114b88&is=680ffa08&hm=8700d5194357eeb1e3de7449b9f360c82abb8af9217fc632b6295514e975ff65&,2025-04-28T21:58:32.932Z,342386549532524544,551084964318543904,551082419768393729,1366534076999270492,sn2739,0.630226 0.453142 0.352787 0.639471|0.329704 0.531974 0.351045 0.450937,Eraser|Eggs,tomcat-identify,
https://cdn.discordapp.com/attachments/551084964318543904/1366536685931986975/IMG_3222.jpg?ex=68114df6&is=680ffc76&hm=c68842fc3afa205ad822dd72f1ade9e08082fd6baa36b7a0d00c260854764d97&,2025-04-28T22:08:55.056Z,972653971728633896,551084964318543904,551082419768393729,1366536686376587364,sn2740,Rejected,,,
https://cdn.discordapp.com/attachments/551084964318543904/1366557576984002621/IMG_5958.jpg?ex=6811616b&is=68100feb&hm=07b201ebcacb35db27e64f40d7ea1f688685a062d3bda781fb9f672a07d8f23e&,2025-04-28T23:31:55.815Z,751926923583553656,551084964318543904,551082419768393729,1366557577193721988,sn2741,0.293320 0.536086 0.207011 0.069196,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366557883914784788/IMG_5960.jpg?ex=681161b4&is=68101034&hm=cd8f1afca96a11af5901d3809a92fe9783413d237ae05ab2f3f8446b66d038b2&,2025-04-28T23:33:09.270Z,751926923583553656,551084964318543904,551082419768393729,1366557885286318100,sn2742,0.448413 0.485367 0.658069 0.507440,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366557884825075743/IMG_5959.jpg?ex=681161b5&is=68101035&hm=e835435a6cf6499d0f7b1392de41994b08ac8b82410d8041c85137f130fea61c&,2025-04-28T23:33:09.270Z,751926923583553656,551084964318543904,551082419768393729,1366557885286318100,sn2743,0.488426 0.491319 0.472222 0.488095,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366559436302319696/20250428_183855.jpg?ex=68116327&is=681011a7&hm=b356db02da4276e81f2c9d94729a2cea62e83185ff2993e79812abb9514080e7&,2025-04-28T23:39:19.279Z,356861356051529750,551084964318543904,551082419768393729,1366559437216808992,sn2744,0.656167 0.536625 0.687667 0.555750,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366559437237653634/20250428_183857.jpg?ex=68116327&is=681011a7&hm=d651bada5ce92bda2e090adf74ac2dc4783e1518fcf1ac77f84be323214376d5&,2025-04-28T23:39:19.279Z,356861356051529750,551084964318543904,551082419768393729,1366559437216808992,sn2745,0.616500 0.564250 0.766333 0.652500,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366561682427482152/IMG_5963.jpg?ex=6811653e&is=681013be&hm=92653d34b9c365734a5dad6e84f7867e5458a97c393ba99de078dc7e6333af81&,2025-04-28T23:48:14.920Z,751926923583553656,551084964318543904,551082419768393729,1366561683857870961,sn2746,0.578125 0.544478 0.609127 0.549934,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366561683539230810/IMG_5967.jpg?ex=6811653e&is=681013be&hm=88f59e46c5e9576a780cd57e9481d8ad382471ba272dd6f396ed67e368a03c8f&,2025-04-28T23:48:14.920Z,751926923583553656,551084964318543904,551082419768393729,1366561683857870961,sn2747,0.643188 0.516989 0.712963 0.619792,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366562144963002429/IMG_5971.jpg?ex=681165ac&is=6810142c&hm=2df1430e496894e7c7a353d1b19fb47aee2f3bfc60f528a5cee765ce14ce9c77&,2025-04-28T23:50:05.148Z,751926923583553656,551084964318543904,551082419768393729,1366562146187481148,sn2748,0.584449 0.505291 0.830605 0.767857,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366562145881292810/IMG_5973.jpg?ex=681165ad&is=6810142d&hm=cf497b4b9731376b8dcf06c05ae5ae35bce15d568a93035b4e2921efe4c003fb&,2025-04-28T23:50:05.148Z,751926923583553656,551084964318543904,551082419768393729,1366562146187481148,sn2749,0.502315 0.528398 0.994709 0.942708,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366566808047452171/IMG_5976.jpg?ex=68116a04&is=68101884&hm=4dbbd2c80a3563bf1fdab48917a6b5025e41a02a1c1d49f78fff39730327cb49&,2025-04-29T00:08:36.866Z,751926923583553656,551084964318543904,551082419768393729,1366566809070866462,sn2750,0.579696 0.569816 0.840608 0.860367,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366566808772939906/IMG_5975.jpg?ex=68116a04&is=68101884&hm=c2d67b8d4d9613fb2a140a9347d28fd9395933864d7df83026985a109a551bfc&,2025-04-29T00:08:36.866Z,751926923583553656,551084964318543904,551082419768393729,1366566809070866462,sn2751,0.499835 0.553323 0.999669 0.892857,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366568038601593032/IMG_5982.jpg?ex=68116b2a&is=681019aa&hm=8c372515ee9d3a096df780b179f23bb9c90b0994f13af8fdf232e03db7a2085c&,2025-04-29T00:13:30.125Z,751926923583553656,551084964318543904,551082419768393729,1366568039088263240,sn2752,0.712136 0.441840 0.575066 0.513641,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366568921217372280/IMG_5985.jpg?ex=68116bfc&is=68101a7c&hm=0619273384397587e1eac3f1dcdc77ef3700e0240612fd6eb6e898115dcf45d1&,2025-04-29T00:17:00.474Z,751926923583553656,551084964318543904,551082419768393729,1366568921356046348,sn2753,0.497189 0.527034 0.357474 0.417163,Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366569246599024700/IMG_6353.jpg?ex=68116c4a&is=68101aca&hm=fcaf74cfb5b34a19e4be2f9187393f6113c05a5f3cfeda8db89121a50d9ef09c&,2025-04-29T00:18:18.034Z,624440365595754496,551084964318543904,551082419768393729,1366569246666264750,sn2754,0.422495 0.492063 0.127728 0.228836,Glockenspiel,,
https://cdn.discordapp.com/attachments/551084964318543904/1366569755397329016/IMG_5986.jpg?ex=68116cc3&is=68101b43&hm=d1597340203e2486dca62c987499a0fa1af596e9856c4ab395922f572909a136&,2025-04-29T00:20:19.374Z,751926923583553656,551084964318543904,551082419768393729,1366569755602980965,sn2755,0.483962 0.520585 0.782077 0.244048|0.526455 0.632068 0.433862 0.169395,Eraser|Eggs,,
https://cdn.discordapp.com/attachments/551084964318543904/1366596965462179954/20250428_210736.jpg?ex=6811861a&is=6810349a&hm=3f23bfb2f84f577aeb2a69821f2d485649ab5d17a4ebb612430fbcb0b1dd1a41&,2025-04-29T02:08:26.766Z,356861356051529750,551084964318543904,551082419768393729,1366596965697064991,sn2756,0.527667 0.501375 0.380000 0.417250,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366761393440821408/20250429_075223.jpg?ex=68121f3d&is=6810cdbd&hm=518665e632436e1c24f2bb74c7bd6bf4a5653626591f89f2cc5c32bee9d3596e&,2025-04-29T13:01:49.609Z,994822329995632710,551084964318543904,551082419768393729,1366761394338529310,sn2757,0.410625 0.433393 0.240250 0.211368,Robin,,
https://cdn.discordapp.com/attachments/551084964318543904/1366761394091069450/20250429_075220.jpg?ex=68121f3d&is=6810cdbd&hm=c2d512f43c56554444f844727d9e2a96d716b4ab561da087b9059af890cf0f17&,2025-04-29T13:01:49.609Z,994822329995632710,551084964318543904,551082419768393729,1366761394338529310,sn2758,0.365875 0.549290 0.262750 0.214920,Robin,,
https://cdn.discordapp.com/attachments/551084964318543904/1366775474943954974/IMG_3952.jpg?ex=68122c5a&is=6810dada&hm=440a7fefc7509804ad6fdf9abaf07e96aa7a543be7a065850272c6b04de96d99&,2025-04-29T13:57:46.970Z,607002156247154688,551084964318543904,551082419768393729,1366775476130943027,sn2759,0.497354 0.465526 0.166005 0.090774,Snickers,,
https://cdn.discordapp.com/attachments/551084964318543904/1366775475959103619/IMG_3953.jpg?ex=68122c5a&is=6810dada&hm=0f3cb46f64e5b8b70db6d1fc3e7f01f0ea56cfdaadb99187005b37a0d35554d8&,2025-04-29T13:57:46.970Z,607002156247154688,551084964318543904,551082419768393729,1366775476130943027,sn2760,0.503968 0.508185 0.297619 0.170139,Snickers,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776301574422679/20250429_085034.jpg?ex=68122d1f&is=6810db9f&hm=d738244c210c8752d9c1657325f4d778ee3cf7297ba3560f8b4f60533a3e1405&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2761,0.379500 0.526199 0.569500 0.908526,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776302144716820/20250429_0850240.jpg?ex=68122d1f&is=6810db9f&hm=77ffaadfeed5129ab8fa60057d01fd03acd3622cdf079351ecafb16c8fa7d820&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2762,0.464000 0.531306 0.605500 0.846803,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776302752895077/20250429_084834.jpg?ex=68122d20&is=6810dba0&hm=65e672af820d6102090f9dee8c318bdaeb6abda282e28b505881c3e28ae15bf3&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2763,0.530417 0.522375 0.920515 0.630750,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776303696478291/20250429_084722.jpg?ex=68122d20&is=6810dba0&hm=355c7198abb9814628bdf14d4f22936d438ebb4a79112c8e9f4755ab73f62ab1&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2764,0.541741 0.480125 0.780639 0.647750,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776304246194187/20250429_084709.jpg?ex=68122d20&is=6810dba0&hm=286b13a22fa6c53920bbfe429ff1caea38e0bcb155ad479c0d064fe62abce646&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2765,0.439875 0.499778 0.879750 0.999556,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366776304761962526/20250429_084654.jpg?ex=68122d20&is=6810dba0&hm=1f5fb41ccaa965f8b6f4f89a99c5115f64d017e291758b08f6004f55b9354f6b&,2025-04-29T14:01:04.607Z,994822329995632710,551084964318543904,551082419768393729,1366776305080864829,sn2766,0.465586 0.409000 0.931172 0.818000,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366800370294198344/IMG_7904.jpg?ex=6812438a&is=6810f20a&hm=ebe96ea49b758376f175f10767308fe6edfc4a9e3e6fe5b6a51bf7109158405d&,2025-04-29T15:36:42.289Z,497191979877269505,551084964318543904,551082419768393729,1366800370663428269,sn2767,Rejected,,,
https://cdn.discordapp.com/attachments/551084964318543904/1366803194570739862/IMG_5997.jpg?ex=6812462b&is=6810f4ab&hm=29e99d254cec8c493170741923f6cd7bd303591a8413407d3de42746430b7a01&,2025-04-29T15:47:55.610Z,751926923583553656,551084964318543904,551082419768393729,1366803194776129550,sn2768,0.412326 0.449405 0.824653 0.898810,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366803635836682401/IMG_5999.jpg?ex=68124694&is=6810f514&hm=f2131c40c44b04fac4fac39ca01cbf4284393b80386f3c4df87a368bc9cca6ae&,2025-04-29T15:49:40.869Z,751926923583553656,551084964318543904,551082419768393729,1366803636264632360,sn2769,0.463542 0.500000 0.617560 1.000000,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366804452471738418/IMG_6002.jpg?ex=68124757&is=6810f5d7&hm=7f42a7d615865a749a61c55e0cbeb1882af661621ebffcb21e81e70cf6bf6c12&,2025-04-29T15:52:55.834Z,751926923583553656,551084964318543904,551082419768393729,1366804454006980618,sn2770,0.638269 0.499835 0.722966 0.999669,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366804453528698890/IMG_6001.jpg?ex=68124757&is=6810f5d7&hm=979d2f5b7ed407b9c38ed3ce2e0a1a134daf4aa92b16417999f08b5640875cd2&,2025-04-29T15:52:55.834Z,751926923583553656,551084964318543904,551082419768393729,1366804454006980618,sn2771,0.461310 0.671627 0.643519 0.656746,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366805341567717376/IMG_5993.jpg?ex=6812482b&is=6810f6ab&hm=e6edbe5dd44e01219a4e6373c42600c2e590cd8667b01e71cd2f270f7e92ec33&,2025-04-29T15:56:27.531Z,751926923583553656,551084964318543904,551082419768393729,1366805341928685701,sn2772,0.414517 0.502604 0.829034 0.607887,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366805871992115200/IMG_6006.jpg?ex=681248a9&is=6810f729&hm=b92ffa41cad1a9fb3955b3480534e1582862ff1f137de60c5cd8a04581089feb&,2025-04-29T15:58:34.051Z,751926923583553656,551084964318543904,551082419768393729,1366805872592027772,sn2773,0.461475 0.526910 0.691468 0.481399,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366805913926635660/IMG_6008.jpg?ex=681248b3&is=6810f733&hm=ff4cd85fc1af0ceb54d8d5d0ff4bcb1f0072ccaa4238645213ae072eae7df199&,2025-04-29T15:58:43.949Z,751926923583553656,551084964318543904,551082419768393729,1366805914107117579,sn2774,0.504588 0.522321 0.874256 0.924934,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366806262506983444/IMG_6016.jpg?ex=68124907&is=6810f787&hm=beed2c4f2c4626c6b18e42f27b42a0838740ff4f44202066e902430b75a9e2a0&,2025-04-29T16:00:07.748Z,751926923583553656,551084964318543904,551082419768393729,1366806265585733702,sn2775,0.582093 0.551422 0.702381 0.831680,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366806263572336761/IMG_6010.jpg?ex=68124907&is=6810f787&hm=caa77077bfc26bb91b2e3a6c808c3afa7b95266c7c674b06c9fe86644b3e39b4&,2025-04-29T16:00:07.748Z,751926923583553656,551084964318543904,551082419768393729,1366806265585733702,sn2776,0.499835 0.570685 0.999669 0.858135,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366806264553934868/IMG_6011.jpg?ex=68124907&is=6810f787&hm=8d25f01d953492188a4e16881d5f188e551e784ec1437bd0634e50091400daca&,2025-04-29T16:00:07.748Z,751926923583553656,551084964318543904,551082419768393729,1366806265585733702,sn2777,0.566799 0.615699 0.866402 0.768601,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366806265291866233/IMG_6009.jpg?ex=68124907&is=6810f787&hm=9862311e8a875830e325962c32cd038ec52890b7d93351d3090093056e572dbf&,2025-04-29T16:00:07.748Z,751926923583553656,551084964318543904,551082419768393729,1366806265585733702,sn2778,0.403398 0.366733 0.806796 0.733466,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366869024507428884/IMG_7907.jpg?ex=6812837a&is=681131fa&hm=60dfc72c7d0b4a5d73a6a2f51ac8ed5c81fca94b6ede72227f7b7fd4c3de4ff9&,2025-04-29T20:09:30.670Z,497191979877269505,551084964318543904,551082419768393729,1366869024629067881,sn2779,0.502149 0.494792 0.262897 0.191964,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366871644513112235/IMG_7908.jpg?ex=681285eb&is=6811346b&hm=7e0699b1492b584ed0b04f459941b02d0e81c7b9ec1fe89d792925da69fb4610&,2025-04-29T20:19:55.405Z,497191979877269505,551084964318543904,551082419768393729,1366871644957704243,sn2780,0.431300 0.478505 0.529266 0.433201,Microwave,,
https://cdn.discordapp.com/attachments/551084964318543904/1366872751679475803/IMG_20250429_151733655.jpg?ex=681286f3&is=68113573&hm=d5131204f83fc3ec1c131a7e780b928b1b954061ddfb39ee1aef0345d8dccb1f&,2025-04-29T20:24:19.320Z,474329968936091648,551084964318543904,551082419768393729,1366872751897313422,sn2781,0.458469 0.497120 0.471950 0.116544,Glockenspiel,,
https://cdn.discordapp.com/attachments/551084964318543904/1366897215427313745/20250429_170046.jpg?ex=68129dbb&is=68114c3b&hm=80d6839bc3ae90d46885f04fcca3ccdbbcdbcafc5374f076c15f5f728821c022&,2025-04-29T22:01:31.993Z,356861356051529750,551084964318543904,551082419768393729,1366897215901274112,sn2782,Rejected,,,
https://cdn.discordapp.com/attachments/551084964318543904/1366897437830287510/20250429_170155.jpg?ex=68129df0&is=68114c70&hm=54523f6553180111d7509a80e69fec42dbd52a313437ae7ae204062ff6ab6ec8&,2025-04-29T22:02:25.031Z,356861356051529750,551084964318543904,551082419768393729,1366897438358638592,sn2783,Rejected,,,
https://cdn.discordapp.com/attachments/551084964318543904/1366904442682867884/IMG_20250429_172839941_HDR.jpg?ex=6812a476&is=681152f6&hm=4642aebbee0a0103f54865efdc99098ca5cf6d6eb923b53ad4adbd6e071829f0&,2025-04-29T22:30:15.061Z,474329968936091648,551084964318543904,551082419768393729,1366904442972278907,sn2784,0.406727 0.504167 0.813453 0.443137,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366904524396167178/IMG_20250429_172931293_HDR_PORTRAIT.jpg?ex=6812a48a&is=6811530a&hm=58b6ff8bcd2996b6da8b1c6171627c5ca54519a8ab18e124621fe059c36a6ddb&,2025-04-29T22:30:34.535Z,474329968936091648,551084964318543904,551082419768393729,1366904524652150825,sn2785,0.428474 0.586244 0.856948 0.393076,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366905508065316945/IMG_20250429_173059895_HDR.jpg?ex=6812a574&is=681153f4&hm=83f7bf41eb627e0501e8a74fc2707a7da53aef38c5dff36f5693ba423bb79de4&,2025-04-29T22:34:30.124Z,474329968936091648,551084964318543904,551082419768393729,1366905512783773746,sn2786,0.526552 0.551654 0.946351 0.626348,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366905509231198268/IMG_20250429_173128276_HDR.jpg?ex=6812a575&is=681153f5&hm=5ef549fe6da7a48f0074517093d40aeb780f7f1ff783b5c6b7f8f342843cb82d&,2025-04-29T22:34:30.124Z,474329968936091648,551084964318543904,551082419768393729,1366905512783773746,sn2787,0.510485 0.642770 0.978486 0.555392,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366905510225510450/IMG_20250429_173106528_HDR.jpg?ex=6812a575&is=681153f5&hm=ade8b920e1e30dcb5f48e153c36c88cf09b2f3c39ab2bb4e36e9a6f89a6c8f3b&,2025-04-29T22:34:30.124Z,474329968936091648,551084964318543904,551082419768393729,1366905512783773746,sn2788,0.530773 0.562377 0.938453 0.603186,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366905511282213004/IMG_20250429_173057000_HDR.jpg?ex=6812a575&is=681153f5&hm=707a8e96f59bf8bf40bab053e432ab828d2e9f33d17093fc3425bd449c9a2150&,2025-04-29T22:34:30.124Z,474329968936091648,551084964318543904,551082419768393729,1366905512783773746,sn2789,0.555692 0.418934 0.888072 0.614338,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366905512314273904/IMG_20250429_173103078.jpg?ex=6812a576&is=681153f6&hm=baa00db934b1414f14170404c0fefc8dc973d7cb0d5e4908ad2f07a32b572476&,2025-04-29T22:34:30.124Z,474329968936091648,551084964318543904,551082419768393729,1366905512783773746,sn2790,0.499864 0.465686 0.999728 0.659314,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366906555294814359/IMG_20250429_173626630.jpg?ex=6812a66e&is=681154ee&hm=93692f0340e4637702ed32e78cc7d84daace2d8c012cd1ac247a00471fa7a58a&,2025-04-29T22:38:39.178Z,474329968936091648,551084964318543904,551082419768393729,1366906557391966343,sn2791,0.610975 0.573346 0.777505 0.853064,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366906556490449027/IMG_20250429_173607059_MP.jpg?ex=6812a66e&is=681154ee&hm=4c4c16bd7c5b791c9ab40678b7893fe05dfbbe430d4be0b52783bce345342fbb&,2025-04-29T22:38:39.178Z,474329968936091648,551084964318543904,551082419768393729,1366906557391966343,sn2792,0.499864 0.551716 0.999728 0.776225,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366906557425516678/IMG_20250429_173441931_MP.jpg?ex=6812a66f&is=681154ef&hm=33cd82fdc57e52f71e5c24c9b00e776be807a2fb02131bee7fb748ae37e3f575&,2025-04-29T22:38:39.178Z,474329968936091648,551084964318543904,551082419768393729,1366906557391966343,sn2793,0.622275 0.304228 0.755450 0.608456,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366906894723055657/IMG_20250429_173912788_MP.jpg?ex=6812a6bf&is=6811553f&hm=f868be35667cb108c3d12615cf4d758470a666bd59afd4a344d345a2322d56bb&,2025-04-29T22:39:59.827Z,474329968936091648,551084964318543904,551082419768393729,1366906895658516580,sn2794,0.499659 0.638327 0.999319 0.722733,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366906895352336446/IMG_20250429_173900984_MP.jpg?ex=6812a6bf&is=6811553f&hm=4ec373386bd764294f27b8ad717b03d70538612704063e4bcadb8a873a6c8d8e&,2025-04-29T22:39:59.827Z,474329968936091648,551084964318543904,551082419768393729,1366906895658516580,sn2795,0.499659 0.253676 0.999319 0.507353,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366912333623988314/IMG_20250429_175556541_HDR.jpg?ex=6812abd0&is=68115a50&hm=db237765db35cfc2a7ffdeac460e62e6f25456ca8a29ec42c05a6d616af1b20a&,2025-04-29T23:01:36.368Z,474329968936091648,551084964318543904,551082419768393729,1366912333745487933,sn2796,0.457925 0.341728 0.225763 0.104044|0.665714 0.360907 0.193083 0.088725,Eggs|Eraser,,
https://cdn.discordapp.com/attachments/551084964318543904/1366912841730494504/IMG_20250429_180303796.jpg?ex=6812ac49&is=68115ac9&hm=12cd95412c357441718949dccf43c154b235333b7b318d3ce40cc7bc3534b844&,2025-04-29T23:03:37.553Z,474329968936091648,551084964318543904,551082419768393729,1366912842032353290,sn2797,0.212418 0.415931 0.325163 0.147059,Eraser,,
https://cdn.discordapp.com/attachments/551084964318543904/1366913037474467842/IMG_20250429_180355721.jpg?ex=6812ac78&is=68115af8&hm=d39b694e8429e315f08670f4f4d3b2686c7abd0ee300c20f3ab8cca3fd22ff19&,2025-04-29T23:04:24.197Z,474329968936091648,551084964318543904,551082419768393729,1366913037671469200,sn2798,0.525054 0.488787 0.655229 0.480270,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366915548537028638/IMG_6017.jpg?ex=6812aece&is=68115d4e&hm=e75de914cc55c232a4cc6992bad1d704a30d8079a74194f11230b1d3cbbea1c2&,2025-04-29T23:14:22.954Z,751926923583553656,551084964318543904,551082419768393729,1366915549040349365,sn2799,0.706349 0.423115 0.230655 0.414352|0.389137 0.537864 0.648810 0.276786,Eggs|Eraser,,
https://cdn.discordapp.com/attachments/551084964318543904/1366948821652738058/IMG_6360.jpg?ex=6812cdcb&is=68117c4b&hm=dc13c83fd003d4c7f9f578411785fceb28c98d40716d9564db64ec1ca23ee769&,2025-04-30T01:26:35.826Z,624440365595754496,551084964318543904,551082419768393729,1366948821916975124,sn2800,0.553447 0.545966 0.500248 0.515873,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366949210380959744/IMG_6361.jpg?ex=6812ce28&is=68117ca8&hm=38bc4784192ad2522f72f931afe3fa90e0f53b33ca5713dc561ddf61d8f096b0&,2025-04-30T01:28:09.386Z,624440365595754496,551084964318543904,551082419768393729,1366949214336323584,sn2801,0.577546 0.602245 0.844577 0.795263,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366949212868186182/IMG_6362.jpg?ex=6812ce29&is=68117ca9&hm=d04410cb6d602b9e493fd8a9f4110ed54c5e10d797a6999b31a51f9307346bc5&,2025-04-30T01:28:09.386Z,624440365595754496,551084964318543904,551082419768393729,1366949214336323584,sn2802,0.571677 0.609499 0.856647 0.781002,Twix,,
https://cdn.discordapp.com/attachments/551084964318543904/1366949214101180416/IMG_6363.jpg?ex=6812ce29&is=68117ca9&hm=0b366716c0e26ee679c05c93a3f8797ec1870f4b744c8cf7ba590ca6f172dafe&,2025-04-30T01:28:09.386Z,624440365595754496,551084964318543904,551082419768393729,1366949214336323584,sn2803,0.499835 0.552951 0.999669 0.893601,Twix,,
https://cdn.discordapp.com/attachments/639882573199441930/1366950836684718130/IMG_6365.jpg?ex=6812cfac&is=68117e2c&hm=83717e84423feace75928ccac4d86b8d37e512a0017cef047f733959679e4f16&,2025-04-30T01:34:36.350Z,624440365595754496,639882573199441930,551082419768393729,1366950837380845618,sn2804,0.519444 0.470028 0.223737 0.459375,Ernie,,
